session id;time;paddle distance;ballHits;ballBounces;amount of bricks;win/lose;type of personality;playerAPM;playerReactionTime;playerPaddleSafety;GEQ - content;GEQ - skillful;GEQ - occupied;GEQ - difficulty;satisfaction;brick height_rl;paddle speed_rl;ball speed_rl;paddle length_rl;ball size_rl;brick height_multi;paddle speed_multi;ball speed_multi;paddle length_multi;ball size_multi;brick height_single;paddle speed_single;ball speed_single;paddle length_single;ball size_single
6;31.760540000000002;166.9999;8;22;14;0;1;212.1012;0.03423861;1.041402;5;3;4;5;17.25;5.0;15.0;2.0;23.791999999999998;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
7;64.60117;482.0999;22;49;2;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;4.1744010000000005;15.0;2.0;27.30237;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
9;62.041230000000006;386.5692;23;42;2;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;1.751196;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
5;65.58100999999999;272.2996;14;57;0;1;2;422.8975;0.007807532;1.201791;5;4;3;4;16.25;3.102127;15.0;2.0;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
2;131.6313;226.2997;24;47;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;3;14.75;2.823755;15.0;2.0;29.86525;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
6;120.8517;421.9999;27;56;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;2.0;25.47123;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
8;29.680490000000002;286.3996;14;32;8;0;5;417.9801;0.008333521;1.0543200000000001;3;3;5;5;15.5;3.794086;15.0;8.381480999999999;22.40065;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;34.820609999999995;249.3995;11;20;15;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;2.291407;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;88.91709;640.6017;30;58;1;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;3.648514;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
8;58.24114;203.8311;14;34;8;0;1;172.5737;0.03319016;1.1618629999999999;5;3;4;5;17.25;2.0632669999999997;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;76.49918000000001;462.8176;26;58;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;3;4;14.0;3.8341239999999996;15.0;2.0;29.77497;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
6;97.59563;661.3027;26;58;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;3;4;14.0;3.631303;15.0;2.0;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
7;116.9924;341.5997;27;52;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;4.006994000000001;15.0;2.4835119999999997;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
10;75.29938;281.4996;25;58;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;1.387043;15.0;2.0;28.56989;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;42.82079;263.4995;18;37;7;0;6;382.4972;0.009612706;1.019206;3;2;5;5;14.75;2.181116;15.0;2.0;23.55476;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
5;134.692;504.5002;26;54;0;1;6;382.4972;0.009612706;1.019206;4;3;4;3;14.75;3.878679;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
7;99.93524000000001;470.5522;25;47;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;4.539564;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
3;53.081019999999995;361.2998;16;22;19;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;17.83335;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
5;28.300459999999998;223.1044;5;16;18;0;1;212.1012;0.03423861;1.041402;4;4;4;4;16.0;4.030478;15.0;2.0;19.77338;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
6;35.20061;248.6995;10;16;19;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;2.494622;15.0;2.0;15.62781;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
9;59.88118000000001;328.3996;11;27;15;0;1;212.1012;0.03423861;1.041402;5;2;4;4;16.0;5.0;15.0;3.042358;24.7076;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;116.6524;1058.007;35;78;0;1;3;241.1087;0.03132493;0.9042872999999999;5;3;3;4;15.5;5.0;15.0;2.0;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
5;108.1539;485.3001;40;70;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;4.224798000000001;15.0;4.812844999999999;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
7;82.39819;381.3997;29;53;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;3.6385589999999994;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
10;119.47200000000001;459.3471;31;59;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;3.942371;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;74.69948000000001;470.3;14;23;14;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;5.0;15.0;2.137299;28.8907;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;78.85878000000001;551.6007;22;46;3;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;3.4215709999999997;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
7;84.55781999999999;425.173;19;52;8;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;4.312547;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
9;81.55833;559.7668;16;37;7;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;4;16.0;4.890712000000001;15.0;2.0;18.53015;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
5;78.57883000000001;344.5997;22;49;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;3;4;14.0;4.32114;15.0;2.0;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
3;129.2708;295.6996;31;56;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.522421;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
8;135.9722;355.1998;33;61;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
2;21.6203;236.5996;10;29;13;0;6;382.4972;0.009612706;1.019206;3;2;5;5;14.75;4.4983319999999996;15.0;12.0;21.610529999999997;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
4;127.3106;659.2026;40;87;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.041446;28.550620000000002;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
8;110.6334;349.1997;27;49;0;1;6;382.4972;0.009612706;1.019206;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
9;56.96111;111.0;9;41;6;0;6;382.4972;0.009612706;1.019206;4;4;4;4;16.0;3.104725;15.0;2.194027;24.750629999999997;6.0;4.001951998174558;16.694849773035806;4.782747826467267;29.223964433028073;4.334741912376802;4.039419909309497;16.994958576512634;4.933972504542415;29.368993408692926;4.3812598073309035
2;47.7809;413.1999;16;43;5;0;1;212.1012;0.03423861;1.041402;5;3;4;5;17.25;4.678257;15.0;4.020125;22.44669;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;33.04057;230.3013;10;17;19;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;22.83876;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
5;118.7721;823.805;29;54;0;1;1;212.1012;0.03423861;1.041402;5;3;4;4;16.75;5.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
8;181.602;1289.806;38;87;1;0;1;212.1012;0.03423861;1.041402;4;2;4;4;14.5;5.0;15.0;2.0;28.010890000000003;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
10;42.620779999999996;297.4531;5;13;19;0;1;212.1012;0.03423861;1.041402;5;4;4;4;17.5;5.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
7;85.03774;305.5165;19;63;0;1;2;422.8975;0.007807532;1.201791;5;3;3;4;14.75;3.460817;15.0;2.0;30.0;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
3;78.39886;766.8041;18;52;0;1;3;241.1087;0.03132493;0.9042872999999999;5;4;2;3;14.5;3.459598;15.0;2.0;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
7;110.1535;1029.366;35;73;0;1;3;241.1087;0.03132493;0.9042872999999999;5;3;3;4;15.5;4.208008;15.0;2.682425;30.0;6.0;4.208756475888465;17.035446657886457;7.345350353702414;29.48309642634769;4.5749599066366615;4.2037453672441885;17.116829187797993;7.30415429499096;29.453994589351034;4.585760673605437
2;80.09857;301.5996;21;53;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;2.442679;15.0;2.0;28.142059999999997;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
4;71.99993;283.9996;20;50;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;3.549283;15.0;2.0;25.24985;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
2;68.54051;504.6;14;41;5;0;1;172.5737;0.03319016;1.1618629999999999;5;3;4;4;16.75;4.554979;15.0;2.0;24.9191;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
4;22.90033;146.8;11;20;14;0;1;172.5737;0.03319016;1.1618629999999999;4;2;5;5;16.25;1.0;15.0;2.0;30.0;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
5;83.07807;545.2005;21;52;2;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;2.809765;15.0;2.0;21.3633;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
6;46.000859999999996;343.5997;15;32;12;0;1;172.5737;0.03319016;1.1618629999999999;5;2;4;5;16.5;5.0;15.0;4.97961;18.69383;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
8;48.18091;334.8262;21;48;0;1;1;172.5737;0.03319016;1.1618629999999999;5;3;5;4;18.0;1.0;15.0;2.0;29.508390000000002;6.0;4.225377357498925;16.889565139575176;3.65919320931246;28.912478963373538;4.629837828859057;4.223569420390105;16.8925820388859;3.677281938539111;28.905198468355128;4.603668521011898
2;65.22107;443.6997;20;56;0;1;2;397.9774;0.0054280809999999995;1.258794;4;3;4;4;14.5;1.145255;15.0;2.0;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
6;94.41617;314.5998;18;54;0;1;2;397.9774;0.0054280809999999995;1.258794;5;3;3;4;14.75;3.4493940000000003;15.0;2.0;30.0;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
8;68.28056;209.6998;8;59;0;1;2;397.9774;0.0054280809999999995;1.258794;5;4;3;4;16.25;3.1654419999999996;15.0;2.0;26.290229999999998;6.0;4.064923589100942;16.187082021553287;7.253283694104774;29.638952982524227;4.005232364139832;4.061416298772176;16.21664939104093;7.2039327150966415;29.648473238657544;3.976139946707776
2;92.01657;277.1903;22;64;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;1.8404049999999998;15.0;2.0;27.38741;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
8;75.27938;436.7;26;56;0;1;5;473.5743;0.007544647;1.154614;4;3;4;4;15.25;3.1608650000000003;15.0;2.0;23.60378;6.0;3.8209700390755374;17.13122972970949;5.0235649753746054;28.643146366835;4.213406497615596;3.8019475503036935;17.083133528467034;5.004680552013839;28.692645840199177;4.190636605264031
3;95.396;602.165;19;53;0;1;1;212.1012;0.03423861;1.041402;5;4;4;3;17.0;3.006708;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
4;15.560170000000001;113.7;9;16;18;0;1;212.1012;0.03423861;1.041402;3;2;5;5;14.75;5.0;15.0;8.390464999999999;14.259429999999998;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
5;113.7329;830.1052;26;58;2;0;1;212.1012;0.03423861;1.041402;5;2;4;5;16.5;5.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
7;56.98111;336.8998;12;30;12;0;1;212.1012;0.03423861;1.041402;5;2;4;4;16.0;5.0;15.0;2.0;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
9;57.16112;415.0453;26;56;0;1;1;212.1012;0.03423861;1.041402;5;3;5;4;18.0;1.0;15.0;2.063333;30.0;6.0;4.238551634157433;17.098346810004934;4.013803293862374;29.034221918211355;4.6482191363067535;4.247583993681589;16.72689657335988;4.208545575679191;29.265984296368963;4.61229270903472
9;71.93994;747.278;30;68;0;1;2;422.8975;0.007807532;1.201791;5;3;4;4;15.25;5.0;16.91536;6.42647;26.889470000000003;6.0;4.003310636687627;16.804411034942042;7.357108701033213;29.074597018306655;4.009307149664529;3.9976457537947314;16.808634126614738;7.269866498068497;29.044601231342398;4.020974522056524
2;143.2938;698.3478;39;76;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;5.0;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
7;84.27787;417.9488;21;62;0;1;5;417.9801;0.008333521;1.0543200000000001;4;3;4;4;15.25;3.348417;15.0;2.0;30.0;6.0;4.1054628081854645;16.695357750087787;4.807472841341311;29.32271677883521;4.397095845695437;4.074877201206292;16.60414362067257;4.901644104551481;29.36445691024375;4.322749484223075
