session id;brick height;paddle speed;ball speed;paddle length;ball size;time;paddle distance;ballHits;ballBounces;amount of bricks;win/lose;type of personality;playerAPM;playerReactionTime;playerPaddleSafety;GEQ - content;GEQ - skillful;GEQ - occupied;GEQ - difficulty;satisfaction
7;5;15;2;30;6;23.60035;223.7071;2;6;24;0;2;397.9774;0.005428081;1.258794;2;2;3;2;8.5
8;5;15;2;30;6;47.32089;404.1998;11;25;11;0;2;397.9774;0.005428081;1.258794;4;2;2;2;9.5
9;5;15;7.005105;12.48394;6;6.699995;66.00003;3;9;22;0;2;397.9774;0.005428081;1.258794;2;3;3;3;11.25
10;5;15;2;30;6;23.72035;194.7;7;6;23;0;2;397.9774;0.005428081;1.258794;1;1;2;2;5.75
1;5;26.99036;12;10;4.421261;9.080018;192.9976;3;10;23;0;3;194.3887;0.0321772;1.001356;3;4;2;4;12
2;5;15;2;27.94196;6;40.12073;414.7755;9;17;19;0;3;194.3887;0.0321772;1.001356;3;2;2;2;9.5
3;5;15.93861;9.183139;21.57418;6;3.299998;44.1137;2;3;25;0;3;194.3887;0.0321772;1.001356;2;3;2;2;8.75
4;5;15;2;30;6;22.18032;275.2635;4;6;24;0;3;194.3887;0.0321772;1.001356;2;1;2;2;7.25
5;5;15.72306;5.753702;27.05821;6;21.96031;281.2928;4;16;21;0;3;194.3887;0.0321772;1.001356;3;4;2;3;11.5
6;5;15;2;30;6;44.14082;69.58556;5;12;22;0;3;194.3887;0.0321772;1.001356;3;2;1;2;8.25
7;5;15;2;22.64186;6;8.580007;88.70001;2;2;26;0;3;194.3887;0.0321772;1.001356;2;2;1;1;6.25
8;5;15;2;30;6;32.26055;404.1998;7;10;20;0;3;194.3887;0.0321772;1.001356;2;1;2;2;7.25
9;5;16.23883;2;30;6;34.14059;453.2354;11;16;18;0;3;194.3887;0.0321772;1.001356;3;2;4;3;12.5
10;5;15;4.941662;28.22294;6;17.36021;201.992;5;11;21;0;3;194.3887;0.0321772;1.001356;3;3;3;3;12
1;2.680854;29.50967;12;10;6;0.8199998;13.1529;0;2;26;0;5;458.9761;0.006679907;1.126815;2;2;0;2;5.5
2;5;15;2;11.9991;6;10.78006;130.9941;9;2;26;0;5;458.9761;0.006679907;1.126815;1;0;3;4;7.25
3;5;15;2;30;6;17.68021;192.5999;6;7;23;0;5;458.9761;0.006679907;1.126815;1;0;3;5;7.75
4;5;15;2;30;6;71.20007;725.1002;17;33;10;0;5;458.9761;0.006679907;1.126815;3;1;4;5;12.75
5;5;15;2;20.78097;6;20.04027;178.9;5;8;23;0;5;458.9761;0.006679907;1.126815;1;1;3;5;8.5
6;4.323218;15;2;30;6;20.44028;237.7;7;7;23;0;5;458.9761;0.006679907;1.126815;1;0;3;5;7.75
7;5;15;2;30;6;47.10089;483.9997;10;30;12;0;5;458.9761;0.006679907;1.126815;4;2;4;4;14.5
8;5;28.23582;2;18.66266;6;33.04057;862.3517;12;9;23;0;5;458.9761;0.006679907;1.126815;2;0;3;5;9.25
9;5;16.55378;4.220677;30;6;15.86017;195.1974;5;15;19;0;5;458.9761;0.006679907;1.126815;2;3;4;5;12.75
10;5;15;2;30;6;30.1205;312.9027;8;9;23;0;5;458.9761;0.006679907;1.126815;2;0;4;5;10.5
1;5;34.30186;7.730196;10;5.550512;4.419997;145.298;1;5;24;0;4;172.931;0.009915123;1.261978;3;2;1;2;8.5
2;5;15;2;30;6;10.86006;98.79058;1;4;25;0;4;172.931;0.009915123;1.261978;3;3;1;4;12
3;5;15;2;25.3121;6;38.54069;396.8999;9;7;22;0;4;172.931;0.009915123;1.261978;1;0;2;4;6
4;5;19.49538;8.067437;30;6;3.999997;73.41096;1;5;24;0;4;172.931;0.009915123;1.261978;3;2;2;3;10
5;5;15;2;30;6;18.38023;192.3982;5;5;24;0;4;172.931;0.009915123;1.261978;1;0;3;5;7.5
6;5;19.90713;2;23.56168;6;6.979994;117.3443;1;2;26;0;4;172.931;0.009915123;1.261978;2;1;0;2;5.5
7;5;15;2.585976;24.61448;6;10.88006;105.5867;1;3;25;0;4;172.931;0.009915123;1.261978;3;3;1;4;12
8;5;15;2;30;6;81.21838;497.2998;17;39;12;0;4;172.931;0.009915123;1.261978;3;2;4;4;12
9;5;18.87304;5.009789;10.09741;6;5.839995;93.34546;1;4;25;0;4;172.931;0.009915123;1.261978;3;2;1;3;9.5
10;5;15;2;30;6;13.98013;180.2632;5;4;25;0;4;172.931;0.009915123;1.261978;1;0;2;5;7
1;4.422546;35;10.18883;18.55749;4.946159;1.319999;40.5;0;4;25;0;6;380.905;0.009417377;1.263968;2;2;0;3;6
2;5;15;2;30;6;15.64017;169.2;2;4;25;0;6;380.905;0.009417377;1.263968;2;2;1;4;7.75
3;5;15;2;20.89184;6;32.58055;272.2999;5;11;21;0;6;380.905;0.009417377;1.263968;3;2;4;4;13
4;5;15;2;30;6;23.96036;231.1;4;10;22;0;6;380.905;0.009417377;1.263968;2;2;4;4;11.5
5;5;15;2;27.88004;6;22.14032;194.2;7;14;18;0;6;380.905;0.009417377;1.263968;3;3;4;5;14.25
6;5;15;2;29.34297;6;21.12029;170;6;7;23;0;6;380.905;0.009417377;1.263968;1;1;3;5;8.5
7;5;15;2;30;6;35.70063;308.2999;8;10;21;0;6;380.905;0.009417377;1.263968;2;1;4;5;11.25
8;5;15;2.377577;30;6;37.00066;282.0999;11;19;16;0;6;380.905;0.009417377;1.263968;3;2;4;5;13.5
9;5;15;6.199879;17.1497;6;11.32007;133.2;3;8;24;0;6;380.905;0.009417377;1.263968;2;1;1;5;7.5
10;5;15;2;28.05534;6;76.53917;552.2998;22;46;6;0;6;380.905;0.009417377;1.263968;3;2;4;5;13.5
1;3.972233;35;8.985275;10;6;1.779999;58.1;2;3;26;0;1;214.7455;0.03755155;1.075172;1;1;2;3;6.25
2;5;15;2;30;5.179372;20.14027;216.5;5;6;23;0;1;214.7455;0.03755155;1.075172;3;0;3;5;10.75
3;5;15;3.358362;30;6;41.90077;464.3998;17;15;19;0;1;214.7455;0.03755155;1.075172;5;1;5;5;17
4;5;23.42368;10.26341;12.19142;6;1.399999;25.89314;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
5;4.668354;15;2;30;6;10.60005;135.2956;1;4;25;0;1;214.7455;0.03755155;1.075172;2;2;0;4;6.5
6;5;15;2;30;6;55.98109;645.5999;22;45;7;0;1;214.7455;0.03755155;1.075172;5;1;4;5;15.75
7;5;15.48268;10.79749;23.02669;6;1.319999;24.72129;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
8;5;15;2;25.44999;6;38.9407;489.0314;11;15;20;0;1;214.7455;0.03755155;1.075172;4;0;4;5;13.5
9;5;29.14991;9.771666;14.74505;6;1.479999;37.9629;0;3;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
10;4.349971;15;2;30;6;37.60067;422.6328;12;14;18;0;1;214.7455;0.03755155;1.075172;5;1;4;5;15.75
1;1.688489;32.65427;11.50905;12.29035;2.985969;1.479999;41.94565;1;4;25;0;2;397.4984;0.009796236;1.207537;3;3;4;2;11.25
2;4.528315;15;2;30;2;27.22043;230.1963;3;8;23;0;2;397.4984;0.009796236;1.207537;2;2;3;1;7.25
3;5;15;3.611247;27.31143;6;43.3608;486.0998;10;27;17;0;2;397.4984;0.009796236;1.207537;3;2;4;2;9.75
4;5;15;2.137095;10;6;13.98013;92.70002;3;5;23;0;2;397.4984;0.009796236;1.207537;2;2;0;1;5.75
5;4.188653;15;2;18.96005;5.63022;61.64122;644.2002;25;26;13;0;2;397.4984;0.009796236;1.207537;4;1;3;3;9.75
6;5;15;11.68281;30;6;5.859995;83.70001;2;9;22;0;2;397.4984;0.009796236;1.207537;3;3;4;3;12.5
7;5;15;2;30;6;19.08025;201;7;4;25;0;2;397.4984;0.009796236;1.207537;2;1;3;2;7
8;5;15;2;30;6;18.88024;181.1;3;7;24;0;2;397.4984;0.009796236;1.207537;2;1;2;1;5.25
9;3.938446;15;2;30;6;35.88063;391.8998;10;24;13;0;2;397.4984;0.009796236;1.207537;5;2;4;3;12.5
10;5;15;2;30;6;14.72015;166.6;1;4;25;0;2;397.4984;0.009796236;1.207537;3;2;3;2;9.25
1;4.151112;34.08072;12;16.93604;5.090841;1.1;29.75292;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
2;5;15;2;30;6;25.8404;335.9645;6;18;18;0;3;190.6231;0.03504384;1.054185;4;3;2;3;12.25
3;5;22.86192;2;27.7659;6;58.50115;1046.309;8;25;17;0;3;190.6231;0.03504384;1.054185;4;3;2;3;12.25
4;5;15;12;10;6;3.939997;34.72629;2;4;24;0;3;190.6231;0.03504384;1.054185;2;2;1;2;6.75
5;5;15;2;30;6;10.64005;96.80003;1;4;25;0;3;190.6231;0.03504384;1.054185;3;3;0;3;8.25
6;5;15;2;30;6;8.860013;111.7;1;2;26;0;3;190.6231;0.03504384;1.054185;2;2;1;1;6.25
7;5;15;2;30;6;22.20032;240.7999;6;9;22;0;3;190.6231;0.03504384;1.054185;2;2;3;3;9.75
8;5;15.82347;2.448143;11.02429;6;11.08006;137.856;4;6;24;0;3;190.6231;0.03504384;1.054185;2;2;2;3;8.5
9;5;15;2;30;6;17.2802;214.9576;10;2;26;0;3;190.6231;0.03504384;1.054185;2;2;3;2;9.25
10;5;15;5.684999;26.24777;6;30.2805;350.9999;10;25;14;0;3;190.6231;0.03504384;1.054185;4;3;3;3;13.5
1;3.139993;35;12;10;6;0.8999997;24.1;0;3;26;0;5;388.7137;0.009281365;1.062838;2;2;0;2;5.5
2;2.330933;15;2;30;4.640553;18.94024;193.3;8;9;21;0;5;388.7137;0.009281365;1.062838;1;0;5;5;10.25
3;5;15;2;30;6;23.10034;284.6;6;10;20;0;5;388.7137;0.009281365;1.062838;2;1;4;5;11.25
4;5;15;2.343743;16.08375;6;19.74026;230.5;4;8;24;0;5;388.7137;0.009281365;1.062838;1;0;3;4;7.25
5;5;15;2;30;6;39.96072;439.3998;10;23;13;0;5;388.7137;0.009281365;1.062838;4;2;4;5;15
6;4.262533;15;2;30;6;25.6604;309.2999;3;7;23;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
7;5;15;4.84532;30;6;30.3405;322.4999;4;16;21;0;5;388.7137;0.009281365;1.062838;3;2;3;4;11.75
8;5;15;2;23.66022;6;15.00015;164.8;4;5;24;0;5;388.7137;0.009281365;1.062838;1;0;3;5;7.75
9;5;15;2;30;6;99.5753;604.2001;13;33;14;0;5;388.7137;0.009281365;1.062838;3;2;4;4;13
10;5;22.17273;2;30;6;22.14032;441.8407;13;5;24;0;5;388.7137;0.009281365;1.062838;1;0;4;5;9
1;1;35;12;10;4.971832;0.58;18.22146;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
2;5;15;2;30;6;26.48042;275.7214;9;12;22;0;1;172.5737;0.03319016;1.161863;3;0;4;5;12
3;5;15;5.037524;15.67988;6;5.519996;44.10001;1;4;25;0;1;172.5737;0.03319016;1.161863;1;3;1;4;7
4;5;15;2;30;4.301772;52.94102;545.4999;14;30;11;0;1;172.5737;0.03319016;1.161863;5;1;4;5;15.75
5;4.046396;15;12;10;6;6.099995;75.90002;1;7;25;0;1;172.5737;0.03319016;1.161863;1;2;0;4;5
6;5;15;2;30;6;37.54067;384.7999;13;6;24;0;1;172.5737;0.03319016;1.161863;4;0;3;5;12.25
7;4.817451;24.1034;10.04896;10;6;1.359999;31.17513;0;3;25;0;1;172.5737;0.03319016;1.161863;1;2;0;3;4.5
8;5;15;2;30;4.438249;40.56074;399.9998;8;25;15;0;1;172.5737;0.03319016;1.161863;5;3;4;4;16.75
9;5;15;10.8201;10.03688;6;1.339999;21.8;1;3;25;0;1;172.5737;0.03319016;1.161863;1;2;2;4;7.5
10;5;15;2;30;6;57.40112;647.4001;38;12;22;0;1;172.5737;0.03319016;1.161863;4;0;5;5;14.75
1;1.566875;35;12;10;5.869695;1.939999;61.29999;3;5;24;0;2;397.9774;0.005428081;1.258794;3;1;2;1;6
2;3.978875;15;2;30;6;31.82054;290.1999;12;15;16;0;2;397.9774;0.005428081;1.258794;2;1;2;3;7.75
3;5;15;7.546837;20.63813;6;1.879999;27.1;0;2;26;0;2;397.9774;0.005428081;1.258794;3;2;3;1;8
4;3.531531;15;2;30;4.30918;11.86008;121.9;1;4;25;0;2;397.9774;0.005428081;1.258794;3;2;3;2;9.25
5;5;15;2;30;4.797031;38.8807;400.5999;7;20;16;0;2;397.9774;0.005428081;1.258794;4;1;4;2;9
6;5;15;2;17.05967;6;11.72008;127.7;13;3;26;0;2;397.9774;0.005428081;1.258794;2;1;2;2;6.5
7;3.696084;15;2;24.80413;6;17.78022;162.7;6;6;23;0;2;397.9774;0.005428081;1.258794;1;1;2;2;5.75
8;4.921288;15;2;30;6;95.01607;1035.702;29;70;1;0;2;397.9774;0.005428081;1.258794;4;2;4;3;11.75
9;5;31.06055;7.903824;21.2542;6;14.14013;354.3057;6;8;24;0;2;397.9774;0.005428081;1.258794;2;0;2;2;5
10;5;15;2;30;6;59.06116;533.018;11;25;14;0;2;397.9774;0.005428081;1.258794;3;2;2;2;8.75
1;5;23.29382;12;10;6;1.219999;30.70331;0;4;25;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
2;2.44661;15;2;30;5.464468;4.419997;69.72559;0;2;26;0;3;194.3887;0.0321772;1.001356;3;4;1;1;9.25
3;5;15;2;17.4238;6;13.28011;165;9;2;26;0;3;194.3887;0.0321772;1.001356;2;2;2;2;8
4;5;15;5.360387;20.17332;6;2.619998;35.40001;0;3;25;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
5;5;15;2;30;6;49.60094;132.1;7;16;19;0;3;194.3887;0.0321772;1.001356;4;2;1;2;9.75
6;5;15;2;30;6;24.58037;261.7;9;4;25;0;3;194.3887;0.0321772;1.001356;2;2;3;3;9.75
7;5;20.80671;2;30;6;6.979994;94.23322;0;3;25;0;3;194.3887;0.0321772;1.001356;3;4;1;3;10.25
8;5;15;2;30;6;23.32034;287.0449;9;6;24;0;3;194.3887;0.0321772;1.001356;2;2;3;3;9.75
9;5;15;12;27.71523;6;1.199999;19.9;0;3;25;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
10;5;15;2;30;6;65.50102;357;8;16;19;0;3;194.3887;0.0321772;1.001356;3;1;1;2;7.5
1;4.539412;30.1807;9.909761;10;2.305928;4.059997;115.5252;1;6;25;0;5;458.9761;0.006679907;1.126815;2;2;0;4;6.5
2;5;15;2;30;6;60.6812;627.0122;31;11;20;0;5;458.9761;0.006679907;1.126815;2;0;5;5;11.75
3;5;15;2;30;6;31.12052;348.3;9;23;15;0;5;458.9761;0.006679907;1.126815;3;2;4;5;13.5
4;5;15;2;29.97818;6;61.28121;392.4997;10;26;16;0;5;458.9761;0.006679907;1.126815;2;2;4;4;11.5
5;5;26.09114;11.90226;10;6;1.259999;39.37677;1;3;26;0;5;458.9761;0.006679907;1.126815;2;2;2;3;8.5
6;4.795256;15;2;17.6346;6;22.46032;243.7253;21;4;24;0;5;458.9761;0.006679907;1.126815;1;0;4;5;9
7;5;15;2;30;6;47.98091;419.5998;10;25;15;0;5;458.9761;0.006679907;1.126815;2;2;4;4;11.5
8;5;17.86698;2;30;6;21.94031;288.679;4;8;22;0;5;458.9761;0.006679907;1.126815;2;1;2;4;8.25
9;5;15;2;21.25281;6;9.980039;106.1881;8;3;26;0;5;458.9761;0.006679907;1.126815;1;0;3;4;7.25
10;2.89837;15;2;30;6;58.54115;636.0001;28;54;0;1;5;458.9761;0.006679907;1.126815;4;2;5;4;15.75
1;5;35;11.48052;10;6;1.399999;39.7;1;2;26;0;4;172.931;0.009915123;1.261978;2;1;2;2;6.5
2;5;15;2;30;6;21.66031;216.0999;10;4;25;0;4;172.931;0.009915123;1.261978;1;1;3;5;9
3;5;15;3.373429;30;6;26.76042;282.5999;7;8;21;0;4;172.931;0.009915123;1.261978;1;0;3;5;7.5
4;5;15;7.496856;10;6;1.919999;22.6;2;2;26;0;4;172.931;0.009915123;1.261978;2;0;2;2;5
5;5;15;2;30;6;16.10018;197.4;9;2;26;0;4;172.931;0.009915123;1.261978;1;0;3;4;6.5
6;3.632362;15;6.376903;25.32161;6;3.499997;36.00001;1;3;25;0;4;172.931;0.009915123;1.261978;3;2;3;3;10.5
7;5;15;2;16.61103;6;6.959994;84.20002;1;2;26;0;4;172.931;0.009915123;1.261978;2;1;0;2;5.5
8;5;15;3.283741;30;6;23.38034;212.4;8;11;20;0;4;172.931;0.009915123;1.261978;1;1;3;5;9
9;5;15.03807;3.672558;22.61716;6;9.360024;102.8642;6;5;24;0;4;172.931;0.009915123;1.261978;1;0;2;4;6
10;5;21.13418;2;30;6;42.28078;670.8165;21;9;22;0;4;172.931;0.009915123;1.261978;1;0;3;5;7.5
1;5;35;7.294118;10;6;1.939999;60.91853;0;3;26;0;6;380.905;0.009417377;1.263968;2;2;0;2;5.5
2;2.945868;15;2;30;5.128358;34.5006;325.4999;7;17;19;0;6;380.905;0.009417377;1.263968;4;3;4;4;15.25
3;3.734868;15;2;16.55548;6;13.10011;140.6;14;2;26;0;6;380.905;0.009417377;1.263968;1;0;3;4;7.25
4;4.162268;15;2;26.85005;6;44.26082;399.7999;7;17;20;0;6;380.905;0.009417377;1.263968;2;1;4;4;10.75
5;5;20.0089;4.296801;30;6;86.65747;1209.75;22;56;4;0;6;380.905;0.009417377;1.263968;3;1;4;5;12.75
6;5;24.01874;12;15.87321;5.576801;13.36012;239.1302;3;14;24;0;6;380.905;0.009417377;1.263968;2;1;1;5;7.5
7;5;15;7.857921;30;6;7.139994;86.4374;2;8;22;0;6;380.905;0.009417377;1.263968;2;2;1;5;8.25
8;3.928759;15;2;30;5.229927;12.26009;113;2;4;25;0;6;380.905;0.009417377;1.263968;2;3;1;4;8.5
9;5;15;2;30;6;47.18089;449.2997;10;22;15;0;6;380.905;0.009417377;1.263968;3;2;4;4;13
10;5;15;6.826691;10;6;4.619997;36.00001;2;5;25;0;6;380.905;0.009417377;1.263968;2;3;2;4;9.75
1;3.391587;35;12;10;6;0.9199997;18.30001;0;3;25;0;1;214.7455;0.03755155;1.075172;1;2;0;3;4.5
2;5;15;2;30;4.162719;32.96056;289.6999;8;11;20;0;1;214.7455;0.03755155;1.075172;4;1;4;5;14.25
3;4.413417;15;3.30213;15.00186;6;11.48007;127.8;5;7;25;0;1;214.7455;0.03755155;1.075172;2;0;3;5;9.25
4;5;15;2;26.15009;6;36.40064;385.4999;8;13;21;0;1;214.7455;0.03755155;1.075172;4;0;4;4;13
5;5;16.76042;10.28435;25.65455;6;4.039997;49.04752;3;7;23;0;1;214.7455;0.03755155;1.075172;1;2;2;4;7.5
6;3.541467;15;2;30;5.397664;7.979993;75.93795;1;4;25;0;1;214.7455;0.03755155;1.075172;1;3;0;4;5.75
7;5;15;2;28.35324;5.663438;38.20068;426.4998;12;14;21;0;1;214.7455;0.03755155;1.075172;4;0;4;5;13.5
8;5;23.70572;2;30;6;24.42037;484.0478;9;6;24;0;1;214.7455;0.03755155;1.075172;3;0;3;5;10.75
9;5;28.26445;8.860243;28.35438;6;1.619999;16.47157;0;2;26;0;1;214.7455;0.03755155;1.075172;1;2;0;2;4
10;3.329075;15;2;30;6;23.10034;277.7223;5;12;18;0;1;214.7455;0.03755155;1.075172;4;3;4;4;15.25
1;5;35;11.16082;10;6;1.679999;51.99999;1;3;25;0;2;397.4984;0.009796236;1.207537;3;2;4;2;9.75
2;5;15.06443;2;30;6;68.52052;678.6575;18;31;11;0;2;397.4984;0.009796236;1.207537;3;1;2;3;8.5
3;4.664426;15;10.42066;30;6;24.40037;300.7489;8;30;12;0;2;397.4984;0.009796236;1.207537;5;3;5;4;15.75
4;5;15;2;25.35764;6;30.54051;171.7;9;12;19;0;2;397.4984;0.009796236;1.207537;2;1;2;2;6.5
5;5;15;2;30;6;42.92079;504.4997;11;23;15;0;2;397.4984;0.009796236;1.207537;3;2;4;3;11
6;5;15.43148;2;30;6;14.24014;150.9407;4;4;25;0;2;397.4984;0.009796236;1.207537;2;1;2;2;6.5
7;5;15;2;30;6;40.68074;171.9015;6;11;21;0;2;397.4984;0.009796236;1.207537;1;1;1;1;4
8;4.658842;15;2;30;6;21.22029;223.2;7;4;25;0;2;397.4984;0.009796236;1.207537;2;1;3;2;7
9;5;15;2;30;6;26.60042;280.1;6;9;22;0;2;397.4984;0.009796236;1.207537;2;1;2;1;5.25
10;5;15;2;20.89113;6;9.200021;95.50002;5;2;26;0;2;397.4984;0.009796236;1.207537;2;1;2;2;6.5
1;2.807287;35;12;13.57263;4.731436;2.899998;55.59999;2;7;22;0;3;190.6231;0.03504384;1.054185;3;5;2;3;12.25
2;5;15;2;30;5.061251;18.00022;228;2;8;23;0;3;190.6231;0.03504384;1.054185;3;4;2;3;11.5
3;5;25.67387;2;17.81886;6;21.68031;472.429;2;9;23;0;3;190.6231;0.03504384;1.054185;3;4;2;3;11.5
4;4.646816;23.45263;12;10;6;1.159999;31.09221;0;3;25;0;3;190.6231;0.03504384;1.054185;3;4;1;2;9.75
5;5;15;2;30;6;6.919994;105.024;1;3;26;0;3;190.6231;0.03504384;1.054185;3;4;1;2;9.75
6;5;15;2;30;6;45.86086;514.1998;21;13;18;0;3;190.6231;0.03504384;1.054185;3;2;4;3;12.5
7;4.372064;15;4.365328;29.90867;6;2.919998;29.7;1;2;26;0;3;190.6231;0.03504384;1.054185;2;3;2;1;8.25
8;5;15;2;30;4.482498;30.60051;365.9999;5;11;21;0;3;190.6231;0.03504384;1.054185;3;2;2;2;9.5
9;5;22.63457;8.145061;14.90669;6;1.759999;28.40993;0;2;26;0;3;190.6231;0.03504384;1.054185;3;4;1;1;9.25
10;5;15;2;30;6;58.92116;734.5001;17;35;13;0;3;190.6231;0.03504384;1.054185;4;3;4;3;14.75
1;4.967802;28.02355;8.270797;13.98394;6;13.54012;332.9247;2;10;24;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
2;5;15;2;12.71451;6;7.939993;95.49767;3;2;26;0;5;388.7137;0.009281365;1.062838;1;0;1;4;4.75
3;4.139082;15;2;25.65785;5.519243;25.7004;289.7952;10;10;21;0;5;388.7137;0.009281365;1.062838;1;0;4;5;9
4;5;15;4.029156;21.90043;6;6.279995;79.10003;1;6;24;0;5;388.7137;0.009281365;1.062838;2;2;0;4;6.5
5;5;15;2;30;5.227791;43.70081;453.8997;19;16;16;0;5;388.7137;0.009281365;1.062838;2;1;5;5;12.5
6;5;35;2;20.53535;6;23.52035;774.8997;6;7;23;0;5;388.7137;0.009281365;1.062838;1;0;2;5;6.5
7;5;31.56762;12;18.57678;6;1.199999;45.32438;0;3;25;0;5;388.7137;0.009281365;1.062838;2;2;0;3;6
8;5;15;2;30;4.151248;29.70049;331.3227;4;13;20;0;5;388.7137;0.009281365;1.062838;2;2;3;4;10.25
9;5;15;3.239101;30;6;19.68026;238.7;3;8;23;0;5;388.7137;0.009281365;1.062838;2;2;1;4;7.75
10;4.054802;15;2;30;6;45.50085;445.2998;11;30;12;0;5;388.7137;0.009281365;1.062838;4;3;4;5;15.75
1;1.698269;35;6.320529;10;2;1.339999;33.50001;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;2;4
2;5;15;2;10;5.031777;15.12016;220.5;2;4;24;0;1;172.5737;0.03319016;1.161863;2;2;1;4;7.75
3;5;24.03959;2;12.52908;6;22.92033;369.886;4;6;23;0;1;172.5737;0.03319016;1.161863;3;1;2;4;9.75
4;5;25.97818;6.737871;16.96021;6;4.019997;84.06285;2;5;25;0;1;172.5737;0.03319016;1.161863;1;2;2;4;7.5
5;4.85702;15;2.48103;30;6;51.60099;571.402;17;10;19;0;1;172.5737;0.03319016;1.161863;5;1;4;5;15.75
6;5;19.81354;6.215274;10;6;2.619998;50.37791;1;4;25;0;1;172.5737;0.03319016;1.161863;1;2;1;4;6.25
7;4.517456;15;2;30;6;6.539995;79.45969;1;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;3;4.5
8;5;15;2;30;3.26076;7.319994;82.20001;0;2;26;0;1;172.5737;0.03319016;1.161863;1;2;0;3;4.5
9;5;16.51015;2;30;6;14.10013;198.1218;2;4;25;0;1;172.5737;0.03319016;1.161863;2;2;0;4;6.5
10;5;15;5.564137;17.24657;6;3.539997;40.16244;4;3;25;0;1;172.5737;0.03319016;1.161863;1;0;3;4;7.25
1;2.874243;34.50131;12;10;4.758718;0.9799996;13.40674;1;4;25;0;2;397.9774;0.005428081;1.258794;3;3;4;2;11.25
2;4.883396;15;2;30;6;103.9346;758.2707;28;47;6;0;2;397.9774;0.005428081;1.258794;3;1;2;3;8.5
3;4.482882;18.77951;2.377705;18.59522;6;14.06013;185.6975;9;4;25;0;2;397.9774;0.005428081;1.258794;2;1;2;2;6.5
4;5;15;2;29.9766;6;57.10112;621.749;16;29;13;0;2;397.9774;0.005428081;1.258794;4;1;3;3;9.75
5;5;19.94568;6.779253;28.53842;6;34.6206;567.018;13;28;11;0;2;397.9774;0.005428081;1.258794;4;2;4;3;11.75
6;2.480882;22.99652;8.838489;30;6;1.02;23.50035;0;2;26;0;2;397.9774;0.005428081;1.258794;3;2;3;1;8
7;1;15;2;30;6;6.559995;56.18929;2;7;23;0;2;397.9774;0.005428081;1.258794;2;3;3;3;11.25
8;5;15;2;23.36156;6;10.50005;125.5;3;2;26;0;2;397.9774;0.005428081;1.258794;2;1;2;2;6.5
9;5;15;2;30;4.676291;21.00029;184.5;4;5;24;0;2;397.9774;0.005428081;1.258794;1;1;1;1;4
10;5;15;2;30;6;18.32023;159;2;7;23;0;2;397.9774;0.005428081;1.258794;2;2;3;2;8.5
1;3.210942;35;10.50055;10;6;1.02;24;0;3;25;0;3;194.3887;0.0321772;1.001356;3;4;1;2;9.75
2;5;15;2;22.02431;5.649412;15.92017;188.9;6;5;25;0;3;194.3887;0.0321772;1.001356;2;2;3;3;9.75
3;1.954923;25.26956;2;15.06578;6;8.780011;193.6756;10;2;26;0;3;194.3887;0.0321772;1.001356;2;2;2;2;8
4;5;15;2.698615;30;6;21.4003;279.9043;4;6;24;0;3;194.3887;0.0321772;1.001356;2;1;2;2;7.25
5;5;25.55933;2;18.22634;6;22.92033;482.2534;12;9;24;0;3;194.3887;0.0321772;1.001356;2;2;4;3;11
6;5;15;7.7949;10.04489;6;6.719995;85.51053;2;5;24;0;3;194.3887;0.0321772;1.001356;3;4;2;3;11.5
7;5;15;2;30;6;18.60023;217.8;11;3;25;0;3;194.3887;0.0321772;1.001356;2;2;4;3;11
8;5;15;3.163047;30;6;10.10004;120.4;3;5;24;0;3;194.3887;0.0321772;1.001356;2;2;2;3;8.5
9;5;15;5.089784;25.66465;6;5.819995;88.40002;1;6;25;0;3;194.3887;0.0321772;1.001356;3;4;1;3;10.25
10;5;15;2;21.38906;6;25.6804;291.8999;11;8;23;0;3;194.3887;0.0321772;1.001356;2;2;4;3;11
1;5;29.77519;12;10;5.834975;2.859998;41.94929;1;6;23;0;5;458.9761;0.006679907;1.126815;2;2;1;4;7.75
2;2.459033;15;2;30;4.39012;38.7007;410.519;13;17;17;0;5;458.9761;0.006679907;1.126815;2;1;4;5;11.25
3;5;15;2;26.55969;6;17.30021;166.2;3;7;23;0;5;458.9761;0.006679907;1.126815;2;3;2;4;9.75
4;4.591531;15;2;30;6;36.38064;408.5999;13;19;16;0;5;458.9761;0.006679907;1.126815;2;1;4;5;11.25
5;5;33.39531;4.990017;22.34237;5.647393;18.80024;611.4238;3;13;21;0;5;458.9761;0.006679907;1.126815;2;2;2;4;9
6;5;15;7.858377;26.84791;6;1.799999;26.45441;0;2;26;0;5;458.9761;0.006679907;1.126815;2;2;0;2;5.5
